datetime,x,y,seq,village
20200127 08:20,120.6482,24.3392,14830,外埔區大東里
20200127 08:20,120.6565,24.3411,14832,外埔區中山里
20200127 08:20,120.6506,24.3404,14834,外埔區大東里
20200127 08:20,120.6458,24.3379,14835,外埔區大東里
20200127 08:20,120.6617,24.3497,14836,外埔區鐵山里
20200127 08:20,120.6565,24.3411,14839,外埔區中山里
20200127 08:20,120.6506,24.3404,14840,外埔區大東里
20200127 08:27,120.6789,24.4485,14846,苑裡鎮苑坑里
20200127 08:27,120.6784,24.4574,14847,通霄鎮五北里
20200127 08:32,120.7162,24.5098,14848,通霄鎮福源里
20200127 08:32,120.7164,24.4978,14849,通霄鎮內湖里
20200127 08:32,120.7165,24.5062,14852,通霄鎮內湖里
20200127 08:38,120.7761,24.5931,14853,後龍鎮龍坑里
20200127 08:38,120.7911,24.6037,14854,後龍鎮龍坑里
20200127 08:38,120.7633,24.5808,14857,後龍鎮福寧里
20200127 08:38,120.7761,24.5931,14858,後龍鎮龍坑里
20200127 08:38,120.7739,24.5884,14861,後龍鎮龍坑里
20200127 08:41,120.8106,24.6218,14862,後龍鎮埔頂里
20200127 08:43,120.8399,24.6620,14869,造橋鄉談文村
20200127 08:43,120.8332,24.6519,14870,造橋鄉龍昇村
20200127 08:50,120.9077,24.7305,14874,竹南鎮公義里
20200127 08:52,120.9366,24.7529,14875,香山區茄苳里
20200127 08:52,120.9462,24.7596,14879,香山區香村里
20200127 08:53,120.9605,24.7492,14884,寶山鄉深井村
20200127 08:55,120.9834,24.7574,14885,寶山鄉雙新村
20200127 08:55,120.9832,24.7519,14886,寶山鄉雙新村
20200127 08:59,121.0039,24.7948,14896,東區建功里
20200127 09:00,121.0032,24.7919,14898,東區立功里
20200127 09:03,120.9943,24.7984,14909,東區軍功里
20200127 09:06,120.9885,24.7981,14918,東區綠水里
20200127 09:09,120.9815,24.8002,14920,東區公園里
20200127 09:17,120.9843,24.7924,14923,東區光明里
20200127 09:20,120.9875,24.7962,14931,東區綠水里
20200127 09:27,120.9993,24.7966,14933,東區建功里
20200127 09:28,120.9940,24.7958,14934,東區光明里
20200127 09:29,120.9895,24.7907,14970,東區光明里
20200127 09:29,120.9856,24.7873,14979,東區仙宮里
20200127 09:29,120.9944,24.7957,14980,東區光明里
20200127 09:29,120.9902,24.7895,14982,東區光明里
20200127 09:30,120.9856,24.7873,14994,東區仙宮里
20200127 09:31,120.9972,24.7949,15015,東區光明里
20200127 09:31,120.9889,24.7886,15016,東區仙宮里
20200127 09:31,121.0009,24.7935,15018,東區光明里
20200127 09:31,120.9860,24.7916,15019,東區光明里
20200127 09:31,120.9972,24.7949,15034,東區光明里
20200127 09:31,120.9889,24.7886,15036,東區仙宮里
20200127 09:31,121.0016,24.7929,15042,東區光明里
20200127 09:31,120.9854,24.7873,15044,東區仙宮里
20200127 09:31,120.9995,24.7944,15053,東區立功里
20200127 09:31,120.9874,24.7893,15054,東區光明里
20200127 09:31,121.0016,24.7929,15065,東區光明里
20200127 09:31,120.9860,24.7916,15069,東區光明里
20200127 09:31,120.9972,24.7949,15080,東區光明里
20200127 09:31,120.9876,24.7890,15081,東區光明里
20200127 09:37,120.9892,24.7871,15084,東區仙宮里
20200127 09:40,120.9845,24.7920,15097,東區光明里
20200127 09:48,120.9863,24.7952,15104,東區綠水里
20200127 09:50,120.9875,24.8009,15106,東區綠水里
20200127 09:54,120.9824,24.7932,15140,東區光明里
20200127 09:59,120.9826,24.8025,15151,東區東園里
20200127 09:59,120.9964,24.7970,15154,東區軍功里
20200127 09:59,120.9868,24.8041,15161,東區東勢里
20200127 10:04,120.9815,24.8002,15195,東區公園里
20200127 10:06,120.9877,24.7976,15203,東區綠水里
20200127 10:07,120.9875,24.8000,15213,東區綠水里
20200127 10:08,120.9912,24.8029,15219,東區光復里
20200127 10:09,120.9926,24.7992,15223,東區水源里
20200127 10:10,120.9948,24.7980,15239,東區軍功里
20200127 10:21,121.0098,24.7727,15244,寶山鄉大崎村
20200127 10:27,121.0214,24.7415,15246,寶山鄉寶山村
20200127 10:28,121.0224,24.7384,15251,寶山鄉寶山村
20200127 10:28,121.0291,24.7311,15252,寶山鄉寶山村
20200127 10:28,121.0229,24.7304,15256,寶山鄉寶山村
20200127 10:28,121.0228,24.7381,15257,寶山鄉寶山村
20200127 10:32,121.0361,24.7219,15258,寶山鄉油田村
20200127 10:33,121.0382,24.7170,15262,寶山鄉山湖村
20200127 10:34,121.0414,24.7169,15265,北埔鄉埔尾村
20200127 10:44,121.0439,24.7096,15276,北埔鄉埔尾村
20200127 10:45,121.0454,24.7071,15277,北埔鄉埔尾村
20200127 10:50,121.0567,24.7007,15284,北埔鄉北埔村
20200127 10:53,121.0541,24.6987,15289,北埔鄉南興村
20200127 11:24,121.0549,24.7039,15316,北埔鄉埔尾村
20200127 11:37,121.0504,24.7035,15345,北埔鄉埔尾村
20200127 11:39,121.0528,24.7051,15363,北埔鄉埔尾村
20200127 12:23,121.0561,24.7032,15452,北埔鄉埔尾村
20200127 12:29,121.0545,24.6979,15454,北埔鄉南興村
20200127 12:30,121.0572,24.6999,15456,北埔鄉南興村
20200127 14:18,121.0546,24.7006,15585,北埔鄉埔尾村
20200127 14:19,121.0539,24.6970,15596,北埔鄉埔尾村
20200127 14:20,121.0471,24.6946,15607,北埔鄉南埔村
20200127 14:21,121.0518,24.6912,15612,北埔鄉大林村
20200127 14:24,121.0546,24.6793,15616,北埔鄉南坑村
20200127 14:29,121.0684,24.6720,15620,北埔鄉外坪村
20200127 14:30,121.0712,24.6677,15625,北埔鄉外坪村
20200127 14:35,121.0793,24.6564,15631,北埔鄉外坪村
20200127 14:35,121.0753,24.6514,15635,北埔鄉外坪村
20200127 14:36,121.0786,24.6510,15636,北埔鄉外坪村
20200127 14:38,121.0852,24.6495,15644,北埔鄉外坪村
20200127 14:41,121.0879,24.6405,15651,北埔鄉外坪村
20200127 14:50,121.1196,24.6348,15663,五峰鄉大隘村
20200127 14:54,121.1099,24.6294,15671,五峰鄉大隘村
20200127 15:03,121.1060,24.6135,15682,五峰鄉大隘村
20200127 15:07,121.0994,24.6114,15692,五峰鄉大隘村
20200127 15:07,121.1191,24.6339,15693,五峰鄉大隘村
20200127 15:10,121.1074,24.6126,15697,五峰鄉大隘村
20200127 15:16,121.1087,24.5944,15707,五峰鄉桃山村
20200127 15:20,121.1030,24.5745,15708,五峰鄉桃山村
20200127 15:21,121.1031,24.5779,15714,五峰鄉桃山村
20200127 15:22,121.1078,24.5978,15717,五峰鄉桃山村
20200127 15:23,121.0984,24.5873,15721,五峰鄉桃山村
20200127 15:23,121.1033,24.5961,15723,五峰鄉桃山村
20200127 15:26,121.1039,24.5795,15729,五峰鄉桃山村
20200127 15:29,121.0949,24.6025,15732,五峰鄉大隘村
20200127 15:33,121.0992,24.5873,15747,五峰鄉桃山村
20200127 15:33,121.1037,24.5794,15748,五峰鄉桃山村
20200127 15:33,121.0947,24.5999,15749,五峰鄉大隘村
20200127 15:33,121.0992,24.5873,15752,五峰鄉桃山村
20200127 15:33,121.1039,24.5795,15753,五峰鄉桃山村
20200127 15:33,121.0942,24.6021,15755,五峰鄉大隘村
20200127 15:34,121.1086,24.5971,15756,五峰鄉桃山村
20200127 15:49,121.1235,24.6794,15795,橫山鄉南昌村
20200127 15:49,121.1805,24.7873,15801,關西鎮東安里
20200127 15:49,121.1086,24.5971,15803,五峰鄉桃山村
20200127 15:50,121.0988,24.5882,15805,五峰鄉桃山村
20200127 15:50,121.1274,24.6757,15808,橫山鄉南昌村
20200127 15:50,121.1449,24.6458,15810,五峰鄉花園村
20200127 15:50,121.1090,24.5964,15811,五峰鄉桃山村
20200127 15:50,121.0988,24.5882,15812,五峰鄉桃山村
20200127 15:50,121.1274,24.6757,15813,橫山鄉南昌村
20200127 15:50,121.1190,24.6817,15815,橫山鄉南昌村
20200127 15:51,121.1090,24.5967,15816,五峰鄉桃山村
20200127 15:54,121.1017,24.5875,15824,五峰鄉桃山村
20200127 15:54,121.1045,24.5827,15826,五峰鄉桃山村
20200127 15:56,121.1037,24.5850,15828,五峰鄉桃山村
20200127 16:00,121.1065,24.5859,15831,五峰鄉桃山村
20200127 16:00,121.1040,24.5900,15832,五峰鄉桃山村
20200127 16:01,121.1081,24.5974,15834,五峰鄉桃山村
20200127 16:09,121.1039,24.5851,15859,五峰鄉桃山村
20200127 16:14,121.1029,24.6161,15861,五峰鄉大隘村
20200127 16:14,121.1243,24.6401,15862,五峰鄉大隘村
20200127 16:23,121.1044,24.5801,15864,五峰鄉桃山村
20200127 16:27,121.2098,24.6451,15869,尖石鄉梅花村
20200127 16:32,121.0992,24.5873,15883,五峰鄉桃山村
20200127 16:32,121.1037,24.5794,15884,五峰鄉桃山村
20200127 16:37,121.1080,24.5975,15886,五峰鄉桃山村
20200127 16:46,121.0908,24.5960,15929,五峰鄉大隘村
20200127 16:56,121.1205,24.6360,15951,五峰鄉大隘村
20200127 17:01,121.1274,24.6757,15958,橫山鄉南昌村
20200127 17:02,121.1796,24.7765,15960,關西鎮東光里
20200127 17:02,121.1690,24.6696,15962,尖石鄉義興村
20200127 17:02,121.1767,24.7771,15963,關西鎮東光里
20200127 17:02,121.1455,24.6363,15969,五峰鄉花園村
20200127 17:02,121.1502,24.6694,15970,五峰鄉花園村
20200127 17:02,121.1690,24.6696,15971,尖石鄉義興村
20200127 17:02,121.1798,24.7757,15972,關西鎮東光里
20200127 17:02,121.1442,24.6559,15974,五峰鄉花園村
20200127 17:02,121.1690,24.6696,15975,尖石鄉義興村
20200127 17:02,121.1766,24.7773,15976,關西鎮東光里
20200127 17:02,121.1502,24.6694,15978,五峰鄉花園村
20200127 17:02,121.1230,24.6796,15979,橫山鄉南昌村
20200127 17:02,121.1796,24.7765,15980,關西鎮東光里
20200127 17:02,121.1502,24.6694,15981,五峰鄉花園村
20200127 17:02,121.1690,24.6696,15982,尖石鄉義興村
20200127 17:02,121.1796,24.7765,15983,關西鎮東光里
20200127 17:03,121.1086,24.5971,15985,五峰鄉桃山村
20200127 17:12,121.1028,24.5963,16006,五峰鄉桃山村
20200127 17:29,121.0951,24.5958,16035,五峰鄉大隘村
20200127 17:52,121.1078,24.5978,16047,五峰鄉桃山村
20200127 18:00,121.1033,24.5788,16064,五峰鄉桃山村
20200127 18:04,121.0991,24.5875,16086,五峰鄉桃山村
20200127 18:04,121.0992,24.5957,16088,五峰鄉桃山村
20200127 18:04,121.1036,24.5793,16092,五峰鄉桃山村
20200127 18:04,121.0991,24.5875,16093,五峰鄉桃山村
20200127 18:04,121.0992,24.5957,16094,五峰鄉桃山村
20200127 18:05,121.1033,24.5788,16095,五峰鄉桃山村
20200127 18:06,121.1295,24.5587,16098,五峰鄉桃山村
20200127 18:26,121.1059,24.6470,16129,竹東鎮上坪里
20200127 18:41,121.1765,24.6669,16141,尖石鄉梅花村
20200127 18:42,121.1666,24.6699,16146,尖石鄉義興村
20200127 18:42,121.1676,24.7420,16148,橫山鄉沙坑村
20200127 18:42,121.1638,24.6702,16151,尖石鄉義興村
20200127 18:43,121.1631,24.7441,16154,橫山鄉沙坑村
20200127 18:44,121.1218,24.6611,16161,竹東鎮上坪里
20200127 18:44,121.1194,24.6690,16170,橫山鄉南昌村
20200127 18:44,121.1631,24.7441,16171,橫山鄉沙坑村
20200127 18:45,121.0941,24.6208,16172,五峰鄉大隘村
20200127 18:45,121.1222,24.6603,16177,竹東鎮上坪里
20200127 18:46,121.1039,24.5795,16178,五峰鄉桃山村
20200127 18:47,121.1010,24.5840,16183,五峰鄉桃山村
20200127 18:49,121.1090,24.5964,16195,五峰鄉桃山村
20200127 18:57,121.0832,24.5974,16218,五峰鄉大隘村
20200127 19:05,121.1160,24.6230,16309,五峰鄉竹林村
20200127 19:54,121.1094,24.5974,16323,五峰鄉桃山村
20200127 20:02,121.0845,24.5970,16324,五峰鄉大隘村
20200127 20:07,121.1059,24.5968,16333,五峰鄉桃山村
20200127 20:23,121.1152,24.5992,16334,五峰鄉桃山村
20200127 21:30,121.0990,24.5958,16539,五峰鄉桃山村
20200127 21:49,121.1033,24.5962,16591,五峰鄉桃山村
20200127 22:44,121.0928,24.5959,16784,五峰鄉大隘村
20200127 23:16,121.1093,24.5972,16795,五峰鄉桃山村
20200127 23:32,121.0819,24.5977,16804,南庄鄉東河村
20200128 00:06,121.1020,24.5960,16807,五峰鄉桃山村
20200128 00:22,121.1065,24.5966,16828,五峰鄉桃山村
20200128 01:06,121.1104,24.5977,16856,五峰鄉桃山村
20200128 01:41,121.0675,24.6040,16872,南庄鄉東河村
20200128 02:00,121.0866,24.5968,16879,五峰鄉大隘村
20200128 02:41,121.0780,24.5989,16900,南庄鄉東河村
20200128 02:57,121.0672,24.6052,16909,南庄鄉東河村
20200128 03:13,121.0845,24.5976,16918,五峰鄉大隘村
20200128 03:35,121.0905,24.5966,16925,五峰鄉大隘村
20200128 04:16,121.0688,24.6036,16940,南庄鄉東河村
20200128 05:11,121.0879,24.5963,16963,五峰鄉大隘村
20200128 05:23,121.0713,24.6017,16972,南庄鄉東河村
20200128 05:45,121.0647,24.6059,16981,南庄鄉東河村
20200128 06:31,121.0680,24.6037,17004,南庄鄉東河村
20200128 06:51,121.1086,24.5971,17010,五峰鄉桃山村
20200128 06:56,121.1442,24.6502,17025,五峰鄉花園村
20200128 06:56,121.1419,24.6251,17026,五峰鄉竹林村
20200128 06:56,121.1092,24.5981,17028,五峰鄉桃山村
20200128 06:56,121.1442,24.6502,17029,五峰鄉花園村
20200128 06:56,121.1419,24.6251,17032,五峰鄉竹林村
20200128 06:56,121.1274,24.6757,17033,橫山鄉南昌村
20200128 06:56,121.1092,24.5981,17034,五峰鄉桃山村
20200128 06:56,121.1442,24.6502,17035,五峰鄉花園村
20200128 06:56,121.1419,24.6251,17037,五峰鄉竹林村
20200128 06:56,121.1092,24.5981,17041,五峰鄉桃山村
20200128 06:56,121.1442,24.6502,17042,五峰鄉花園村
20200128 06:56,121.1419,24.6251,17045,五峰鄉竹林村
20200128 06:56,121.1092,24.5981,17046,五峰鄉桃山村
20200128 06:56,121.1442,24.6502,17049,五峰鄉花園村
20200128 06:56,121.1419,24.6251,17050,五峰鄉竹林村
20200128 06:56,121.1274,24.6757,17052,橫山鄉南昌村
20200128 06:57,121.1630,24.7441,17054,橫山鄉沙坑村
20200128 06:57,121.1218,24.6803,17058,橫山鄉南昌村
20200128 06:58,121.1086,24.5971,17062,五峰鄉桃山村
20200128 06:58,121.1450,24.6373,17063,五峰鄉花園村
20200128 06:58,121.1451,24.6423,17066,五峰鄉花園村
20200128 06:58,121.1086,24.5971,17067,五峰鄉桃山村
20200128 07:10,121.1274,24.6757,17087,橫山鄉南昌村
20200128 07:10,121.1207,24.6809,17089,橫山鄉南昌村
20200128 07:10,121.1152,24.6000,17090,五峰鄉竹林村
20200128 07:10,121.1130,24.6841,17091,橫山鄉田寮村
20200128 07:10,121.1082,24.5973,17092,五峰鄉桃山村
20200128 07:10,121.1277,24.6765,17094,橫山鄉南昌村
20200128 07:10,121.1450,24.6459,17096,五峰鄉花園村
20200128 07:10,121.1130,24.6841,17097,橫山鄉田寮村
20200128 07:10,121.1092,24.5981,17098,五峰鄉桃山村
20200128 07:10,121.1233,24.6792,17099,橫山鄉南昌村
20200128 07:10,121.1450,24.6459,17100,五峰鄉花園村
20200128 07:10,121.1277,24.6765,17101,橫山鄉南昌村
20200128 07:10,121.1763,24.7764,17102,關西鎮東光里
20200128 07:10,121.1082,24.5973,17103,五峰鄉桃山村
20200128 07:10,121.1274,24.6757,17105,橫山鄉南昌村
20200128 07:10,121.1152,24.6000,17108,五峰鄉竹林村
20200128 07:10,121.1450,24.6459,17110,五峰鄉花園村
20200128 07:10,121.1078,24.5978,17111,五峰鄉桃山村
20200128 07:10,121.1450,24.6373,17112,五峰鄉花園村
20200128 07:10,121.1450,24.6459,17113,五峰鄉花園村
20200128 07:11,121.1092,24.5981,17114,五峰鄉桃山村
20200128 07:13,121.1421,24.6235,17139,五峰鄉竹林村
20200128 07:13,121.1380,24.6179,17141,五峰鄉竹林村
20200128 07:13,121.1092,24.5981,17142,五峰鄉桃山村
20200128 07:13,121.1451,24.6423,17146,五峰鄉花園村
20200128 07:14,121.1339,24.6708,17147,橫山鄉南昌村
20200128 07:14,121.1763,24.7765,17151,關西鎮東光里
20200128 07:14,121.1275,24.6764,17152,橫山鄉南昌村
20200128 07:14,121.1339,24.6708,17155,橫山鄉南昌村
20200128 07:14,121.1234,24.6786,17156,橫山鄉南昌村
20200128 07:14,121.1274,24.6759,17157,橫山鄉南昌村
20200128 07:15,121.1766,24.7773,17159,關西鎮東光里
20200128 07:16,121.1450,24.6373,17165,五峰鄉花園村
20200128 07:16,121.1422,24.6235,17166,五峰鄉竹林村
20200128 07:16,121.1177,24.6010,17168,五峰鄉竹林村
20200128 07:16,121.1450,24.6373,17174,五峰鄉花園村
20200128 07:16,121.1422,24.6235,17175,五峰鄉竹林村
20200128 07:16,121.1365,24.6681,17178,橫山鄉南昌村
20200128 07:16,121.1450,24.6373,17180,五峰鄉花園村
20200128 07:16,121.1177,24.6010,17181,五峰鄉竹林村
20200128 07:16,121.1424,24.6251,17182,五峰鄉竹林村
20200128 07:16,121.1226,24.6799,17184,橫山鄉南昌村
20200128 07:16,121.1450,24.6373,17185,五峰鄉花園村
20200128 07:16,121.1422,24.6235,17186,五峰鄉竹林村
20200128 07:16,121.1092,24.5981,17187,五峰鄉桃山村
20200128 07:16,121.1177,24.6010,17192,五峰鄉竹林村
20200128 07:16,121.1427,24.6553,17194,五峰鄉花園村
20200128 07:16,121.1450,24.6373,17195,五峰鄉花園村
20200128 07:16,121.1424,24.6251,17197,五峰鄉竹林村
20200128 07:16,121.1078,24.5978,17199,五峰鄉桃山村
20200128 07:16,121.1450,24.6373,17201,五峰鄉花園村
20200128 07:16,121.1424,24.6251,17202,五峰鄉竹林村
20200128 07:16,121.1078,24.5978,17203,五峰鄉桃山村
20200128 07:16,121.1226,24.6799,17207,橫山鄉南昌村
20200128 07:16,121.1427,24.6553,17208,五峰鄉花園村
20200128 07:16,121.1177,24.6010,17209,五峰鄉竹林村
20200128 07:17,121.1080,24.5975,17211,五峰鄉桃山村
20200128 07:27,121.1445,24.6323,17262,五峰鄉花園村
20200128 07:28,121.1321,24.6716,17263,橫山鄉南昌村
20200128 07:29,121.1277,24.6765,17264,橫山鄉南昌村
20200128 07:29,121.1639,24.7443,17265,橫山鄉沙坑村
20200128 07:29,121.1230,24.6796,17266,橫山鄉南昌村
20200128 07:30,121.1135,24.6840,17267,橫山鄉田寮村
20200128 07:30,121.1639,24.7443,17268,橫山鄉沙坑村
20200128 07:30,121.1276,24.6764,17276,橫山鄉南昌村
20200128 07:30,121.1135,24.6840,17279,橫山鄉田寮村
20200128 07:30,121.1639,24.7443,17280,橫山鄉沙坑村
20200128 07:31,121.1285,24.6768,17284,橫山鄉南昌村
20200128 07:32,121.1458,24.6443,17285,五峰鄉花園村
20200128 07:33,121.1078,24.5978,17286,五峰鄉桃山村
20200128 07:34,121.1050,24.6072,17287,五峰鄉大隘村
20200128 07:37,121.1450,24.6373,17329,五峰鄉花園村
20200128 07:37,121.1233,24.6795,17330,橫山鄉南昌村
20200128 07:37,121.1277,24.6765,17331,橫山鄉南昌村
20200128 07:37,121.1443,24.6502,17332,五峰鄉花園村
20200128 07:37,121.1430,24.6255,17333,五峰鄉竹林村
20200128 07:37,121.1646,24.7444,17335,橫山鄉沙坑村
20200128 07:37,121.1443,24.6502,17336,五峰鄉花園村
20200128 07:37,121.1087,24.5970,17337,五峰鄉桃山村
20200128 07:37,121.1648,24.7445,17340,橫山鄉沙坑村
20200128 07:37,121.1406,24.6224,17341,五峰鄉竹林村
20200128 07:37,121.1443,24.6502,17342,五峰鄉花園村
20200128 07:37,121.1078,24.5978,17343,五峰鄉桃山村
20200128 07:37,121.1450,24.6373,17344,五峰鄉花園村
20200128 07:37,121.1050,24.6859,17345,橫山鄉田寮村
20200128 07:37,121.1443,24.6502,17346,五峰鄉花園村
20200128 07:37,121.1406,24.6224,17347,五峰鄉竹林村
20200128 07:37,121.1277,24.6765,17349,橫山鄉南昌村
20200128 07:37,121.1233,24.6795,17350,橫山鄉南昌村
20200128 07:37,121.1443,24.6502,17352,五峰鄉花園村
20200128 07:38,121.1086,24.5971,17353,五峰鄉桃山村
20200128 07:44,121.0954,24.5969,17442,五峰鄉大隘村
20200128 07:44,121.1018,24.5968,17451,五峰鄉桃山村
20200128 07:45,121.1078,24.5978,17452,五峰鄉桃山村
20200128 07:47,121.1414,24.6240,17494,五峰鄉竹林村
20200128 07:47,121.1450,24.6373,17509,五峰鄉花園村
20200128 07:47,121.1084,24.5972,17510,五峰鄉桃山村
20200128 07:48,121.1275,24.6764,17518,橫山鄉南昌村
20200128 07:48,121.1646,24.7444,17521,橫山鄉沙坑村
20200128 07:48,121.1205,24.6810,17523,橫山鄉南昌村
20200128 07:48,121.1275,24.6764,17525,橫山鄉南昌村
20200128 07:48,121.1442,24.6502,17528,五峰鄉花園村
20200128 07:48,121.1651,24.7445,17529,橫山鄉沙坑村
20200128 07:48,121.1084,24.5972,17530,五峰鄉桃山村
20200128 07:48,121.1237,24.6792,17531,橫山鄉南昌村
20200128 07:55,121.1036,24.5793,17546,五峰鄉桃山村
20200128 08:04,121.1017,24.5959,17574,五峰鄉桃山村
20200128 08:04,121.0943,24.6014,17578,五峰鄉大隘村
20200128 08:04,121.1039,24.5795,17580,五峰鄉桃山村
20200128 08:04,121.0992,24.5873,17581,五峰鄉桃山村
20200128 08:04,121.1017,24.5959,17583,五峰鄉桃山村
20200128 08:04,121.1039,24.5795,17584,五峰鄉桃山村
20200128 08:05,121.0943,24.6016,17586,五峰鄉大隘村
20200128 08:05,121.0926,24.6155,17589,五峰鄉大隘村
20200128 08:11,121.1792,24.7841,17598,關西鎮東光里
20200128 08:16,121.0926,24.6112,17605,五峰鄉大隘村
20200128 08:19,121.0926,24.6155,17609,五峰鄉大隘村
20200128 08:21,121.1039,24.5795,17618,五峰鄉桃山村
20200128 08:21,121.0988,24.5880,17624,五峰鄉桃山村
20200128 08:21,121.1013,24.5959,17625,五峰鄉桃山村
20200128 08:22,121.1039,24.5795,17628,五峰鄉桃山村
20200128 08:22,121.0992,24.5872,17630,五峰鄉桃山村
20200128 08:23,121.0945,24.6005,17639,五峰鄉大隘村
20200128 08:23,121.1018,24.5959,17640,五峰鄉桃山村
20200128 08:23,121.0991,24.5875,17641,五峰鄉桃山村
20200128 08:23,121.1086,24.5971,17642,五峰鄉桃山村
20200128 08:23,121.1033,24.5788,17645,五峰鄉桃山村
20200128 08:23,121.0945,24.6005,17647,五峰鄉大隘村
20200128 08:23,121.0991,24.5875,17648,五峰鄉桃山村
20200128 08:23,121.1086,24.5971,17649,五峰鄉桃山村
20200128 08:23,121.0945,24.6007,17650,五峰鄉大隘村
20200128 08:23,121.1018,24.5959,17651,五峰鄉桃山村
20200128 08:23,121.1086,24.5971,17652,五峰鄉桃山村
20200128 08:23,121.1035,24.5792,17657,五峰鄉桃山村
20200128 08:30,121.0935,24.6156,17660,五峰鄉大隘村
20200128 08:30,121.0943,24.6216,17661,五峰鄉大隘村
20200128 08:33,121.0944,24.6010,17666,五峰鄉大隘村
20200128 08:33,121.1091,24.5988,17669,五峰鄉桃山村
20200128 08:33,121.0939,24.6040,17670,五峰鄉大隘村
20200128 08:34,121.0984,24.5973,17674,五峰鄉大隘村
20200128 08:34,121.1078,24.5978,17675,五峰鄉桃山村
20200128 08:34,121.0948,24.5994,17676,五峰鄉大隘村
20200128 08:35,121.1003,24.5819,17682,五峰鄉桃山村
20200128 08:35,121.1078,24.5978,17684,五峰鄉桃山村
20200128 08:35,121.0988,24.5882,17686,五峰鄉桃山村
20200128 08:35,121.0940,24.6031,17688,五峰鄉大隘村
20200128 08:36,121.1009,24.5841,17690,五峰鄉桃山村
20200128 08:37,121.1034,24.5791,17691,五峰鄉桃山村
20200128 08:38,121.1028,24.5961,17692,五峰鄉桃山村
20200128 08:38,121.1009,24.5842,17693,五峰鄉桃山村
20200128 08:38,121.1078,24.5976,17694,五峰鄉桃山村
20200128 08:38,121.0983,24.5892,17695,五峰鄉桃山村
20200128 08:38,121.1028,24.5961,17696,五峰鄉桃山村
20200128 08:38,121.1009,24.5842,17697,五峰鄉桃山村
20200128 08:45,121.1038,24.5795,17698,五峰鄉桃山村
20200128 08:50,121.1833,24.7852,17704,關西鎮東安里
20200128 08:50,121.1534,24.6697,17706,五峰鄉花園村
20200128 08:50,121.1677,24.6698,17707,尖石鄉義興村
20200128 08:50,121.1274,24.6757,17708,橫山鄉南昌村
20200128 08:50,121.1008,24.5843,17710,五峰鄉桃山村
20200128 08:51,121.0937,24.6227,17711,五峰鄉大隘村
20200128 08:51,121.0944,24.6012,17712,五峰鄉大隘村
20200128 08:51,121.0941,24.6203,17714,五峰鄉大隘村
20200128 08:52,121.1201,24.6812,17717,橫山鄉南昌村
20200128 08:52,121.2061,24.8288,17719,龍潭區高平里
20200128 08:52,121.1092,24.5981,17720,五峰鄉桃山村
20200128 08:52,121.1416,24.6579,17723,五峰鄉花園村
20200128 08:52,121.2061,24.8288,17724,龍潭區高平里
20200128 08:52,121.1201,24.6812,17726,橫山鄉南昌村
20200128 08:52,121.1051,24.6852,17728,橫山鄉田寮村
20200128 08:52,121.2061,24.8288,17729,龍潭區高平里
20200128 08:52,121.1202,24.6812,17730,橫山鄉南昌村
20200128 08:52,121.1120,24.6527,17731,竹東鎮上坪里
20200128 08:52,121.2061,24.8288,17732,龍潭區高平里
20200128 08:52,121.1416,24.6579,17733,五峰鄉花園村
20200128 08:53,121.1086,24.5971,17736,五峰鄉桃山村
20200128 08:55,121.1317,24.6650,17750,橫山鄉南昌村
20200128 08:55,121.1674,24.7420,17757,橫山鄉沙坑村
20200128 08:55,121.1592,24.6706,17758,尖石鄉義興村
20200128 08:56,121.1231,24.6796,17759,橫山鄉南昌村
20200128 08:56,121.1646,24.7444,17760,橫山鄉沙坑村
20200128 08:56,121.1450,24.6373,17762,五峰鄉花園村
20200128 08:56,121.1274,24.6757,17763,橫山鄉南昌村
20200128 08:57,121.1084,24.5972,17764,五峰鄉桃山村
20200128 09:01,121.1021,24.5961,17775,五峰鄉桃山村
20200128 09:01,121.1050,24.6072,17776,五峰鄉大隘村
20200128 09:21,121.1639,24.7443,17777,橫山鄉沙坑村
20200128 09:21,121.1449,24.6503,17779,五峰鄉花園村
20200128 09:21,121.1020,24.5961,17781,五峰鄉桃山村
20200128 09:21,121.1639,24.7443,17782,橫山鄉沙坑村
20200128 09:21,121.1276,24.6764,17783,橫山鄉南昌村
20200128 09:21,121.1177,24.6823,17784,橫山鄉南昌村
20200128 09:21,121.1449,24.6503,17785,五峰鄉花園村
20200128 09:22,121.1091,24.5987,17787,五峰鄉桃山村
20200128 09:25,121.1029,24.6161,17791,五峰鄉大隘村
20200128 09:34,121.0945,24.6005,17799,五峰鄉大隘村
20200128 09:34,121.1004,24.5850,17803,五峰鄉桃山村
20200128 09:34,121.1038,24.5795,17805,五峰鄉桃山村
20200128 09:37,121.0941,24.6025,17808,五峰鄉大隘村
20200128 09:46,121.0988,24.5734,17813,五峰鄉桃山村
20200128 09:46,121.1086,24.5929,17814,五峰鄉桃山村
20200128 09:46,121.0976,24.5871,17819,五峰鄉桃山村
20200128 09:46,121.0929,24.5776,17820,五峰鄉桃山村
20200128 09:46,121.1086,24.5929,17821,五峰鄉桃山村
20200128 09:46,121.0977,24.5730,17822,五峰鄉桃山村
20200128 09:46,121.0930,24.5755,17823,五峰鄉桃山村
20200128 09:46,121.0985,24.5869,17824,五峰鄉桃山村
